tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Frittelli, Dylan",11955,CUT,1,Waialae Country Club,6,70,1,7:50am,74,-0.43,-2.404,0.267,0.561,-1.577,-2.007,286.1,0.571,0.556,0.385,38.632,40.041,4,5,0,4,9,2,3
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Frittelli, Dylan",11955,CUT,2,Waialae Country Club,6,70,10,12:30pm,70,-1.089,-0.091,0.197,1.242,1.348,0.259,287.8,0.714,0.722,0.429,56.119,29.451,3,2,0,2,14,2,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Lee, Kyoung-Hoon",13497,CUT,1,Waialae Country Club,6,70,1,8:20am,76,-1.582,-0.455,-3.176,1.207,-2.425,-4.007,276.0,0.929,0.556,0.5,142.265,49.751,3,9,0,1,10,7,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Lee, Kyoung-Hoon",13497,CUT,2,Waialae Country Club,6,70,10,1:00pm,68,1.165,1.449,-1.738,1.383,1.094,2.259,277.7,0.929,0.556,1.0,,34.324,0,2,0,2,16,0,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Brown, Scott",11330,CUT,1,Waialae Country Club,6,70,10,12:00pm,74,-3.873,0.607,0.875,0.385,1.866,-2.007,275.9,0.643,0.611,0.375,130.093,34.462,2,7,0,2,11,4,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Brown, Scott",11330,CUT,2,Waialae Country Club,6,70,1,7:20am,70,-0.564,0.836,-1.492,1.479,0.823,0.259,279.3,0.929,0.722,1.0,,34.373,0,1,0,1,16,1,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"DeLaet, Graham",10252,CUT,1,Waialae Country Club,6,70,1,7:10am,72,0.367,-1.688,0.188,1.127,-0.374,-0.007,274.6,0.929,0.667,0.714,,38.257,3,3,0,2,12,4,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"DeLaet, Graham",10252,CUT,2,Waialae Country Club,6,70,10,11:50am,72,-1.918,0.341,-1.275,1.111,0.177,-1.741,287.0,0.714,0.722,0.5,53.341,35.946,1,2,0,1,14,3,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Dufner, Jason",7301,CUT,1,Waialae Country Club,6,70,10,12:30pm,71,-0.014,-0.839,0.533,1.314,1.007,0.993,282.1,0.786,0.722,0.8,45.724,37.456,1,3,0,1,15,2,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Dufner, Jason",7301,CUT,2,Waialae Country Club,6,70,1,7:50am,73,-2.041,0.71,-0.753,-0.657,-0.7,-2.741,281.5,0.571,0.556,0.75,89.826,30.015,1,4,0,0,15,3,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Armour, Ryan",8469,CUT,1,Waialae Country Club,6,70,10,8:10am,72,-1.842,-0.884,1.799,0.921,1.835,-0.007,273.7,0.786,0.667,0.167,119.021,30.885,2,3,0,3,10,5,0
